DATE,DATE & TIME,SIDE,SYMBOL,QTY,PRICE,REALIZED P&L
7/25/1991,1991-07-25-09.51.19.000000,BUY,PNZ,100.0,60.0,0.0
7/25/1991,1991-07-25-09.51.19.000000,BUY,PNZ,100.0,60.0,0.0
7/25/1991,1991-07-25-09.51.19.000000,BUY,PNZ,800.0,60.0,0.0
7/25/1991,1991-07-25-10.20.28.000000,BUY,PFPB,2.0,25.55,0.0
7/25/1991,1991-07-25-10.20.28.000000,BUY,PFPB,6.0,25.55,0.0
7/25/1991,1991-07-25-10.21.30.000000,BUY,RBT,1.0,146.81,-9.4900
7/25/1991,1991-07-25-10.21.46.000000,BUY,RZP,2.0,26.59,-6.8400
7/25/1991,1991-07-25-10.21.46.000000,BUY,RZP,8.0,26.59,-27.3600
7/25/1991,1991-07-25-10.22.05.000000,BUY,BKL,1.0,90.65,1.7500
7/25/1991,1991-07-25-10.24.27.000000,SELL,XZV,1.0,38.67,1.5200
7/25/1991,1991-07-25-10.24.27.000000,SELL,XZV,4.0,38.67,6.0800
7/25/1991,1991-07-25-10.25.02.000000,BUY,MVBA,1.0,29.93,-4.4900
7/25/1991,1991-07-25-10.25.19.000000,SELL,ZEX,4.0,47.7,0.0
7/25/1991,1991-07-25-10.25.19.000000,SELL,ZEX,15.0,47.7,0.0
7/25/1991,1991-07-25-10.26.05.000000,SELL,PV,1.0,77.56,0.0
7/25/1991,1991-07-25-10.26.05.000000,SELL,PV,2.0,77.56,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,61.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,976.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,72.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,62.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,131.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,88.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,87.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,680.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,447.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,57.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,57.0,32.97,0.0
7/25/1991,1991-07-25-12.07.08.000000,BUY,SO,67.0,32.97,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,7.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,112.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,8.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,7.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,15.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,10.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,10.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,78.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,51.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,7.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,7.0,89.5,0.0
7/25/1991,1991-07-25-12.25.29.000000,BUY,SSVI,8.0,89.5,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,31.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,503.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,37.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,32.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,62.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,45.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,45.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,334.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,232.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,30.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,30.0,43.52,0.0
7/25/1991,1991-07-25-12.45.25.000000,SELL,JSP,35.0,43.52,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,28.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,3.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,24.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,13.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.41.27.000000,SELL,VFET,2.0,374.56,0.0
7/25/1991,1991-07-25-13.46.58.000000,BUY,XZK,23.0,46.93,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,3.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,41.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,3.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,3.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,6.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,4.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,4.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,29.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,19.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,2.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,2.0,144.36,0.0
7/25/1991,1991-07-25-14.24.54.000000,SELL,ORA,3.0,144.36,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,8.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,145.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,9.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,8.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,15.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,8.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,11.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,79.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,56.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,8.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,8.0,67.26,0.0
7/25/1991,1991-07-25-14.58.45.000000,SELL,QUE,9.0,67.26,0.0
7/25/1991,1991-07-25-15.30.45.000000,BUY,YIF,11.0,54.42,23.3200
7/25/1991,1991-07-25-15.40.26.000000,SELL,SVB,3900.0,15.08,0.0
7/25/1991,1991-07-25-15.40.26.000000,SELL,SVB,6100.0,15.07,0.0
7/25/1991,1991-07-25-15.51.52.000000,SELL,VYZA,5.0,80.89,0.0
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,7.0,33.27,11.3400
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,111.0,33.27,179.8200
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,8.0,33.27,12.9600
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,7.0,33.27,11.3400
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,8.0,33.27,12.9600
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,10.0,33.27,16.2000
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,10.0,33.27,16.2000
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,80.0,33.27,129.6000
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,49.0,33.27,79.3800
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,6.0,33.27,9.7200
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,7.0,33.27,11.3400
7/25/1991,1991-07-25-15.58.51.000000,SELL,AKCV,8.0,33.27,12.9600
7/25/1991,1991-07-25-21.12.22.000000,BUY,TZPE,3.0,72.2,0.0
7/25/1991,1991-07-25-21.12.22.000000,BUY,TZPE,2.0,72.2,0.0
7/25/1991,1991-07-25-21.12.22.000000,BUY,YAXQ,4.0,205.8,-129.4800
7/25/1991,1991-07-25-21.12.22.000000,BUY,YAXQ,4.0,205.8,-125.8400
7/25/1991,1991-07-25-21.12.23.000000,BUY,UBG,15.0,65.47,0.0
7/25/1991,1991-07-25-21.12.23.000000,BUY,UBG,12.0,65.47,0.0
7/25/1991,1991-07-25-21.12.23.000000,SELL,XZV,18.0,38.62,28.2900
7/25/1991,1991-07-25-21.12.23.000000,SELL,XZV,16.0,38.62,0.0
7/25/1991,1991-07-25-21.12.23.000000,SELL,AXR,14.0,62.61,69.2600
7/25/1991,1991-07-25-21.12.23.000000,SELL,AXR,12.0,62.61,97.6800
7/25/1991,1991-07-25-21.12.23.000000,SELL,FOHK,11.0,67.4,0.0
7/25/1991,1991-07-25-21.12.23.000000,SELL,FOHK,8.0,67.4,0.0
7/25/1991,1991-07-25-21.12.58.000000,SELL,NZPEL,7.0,38.42,0.0
7/25/1991,1991-07-25-21.16.22.000000,SELL,SZF,20.0,32.63,0.0
7/25/1991,1991-07-25-21.16.23.000000,BUY,FFRML,36.0,24.65,-103.6800
7/25/1991,1991-07-25-21.16.23.000000,BUY,JGXJL,20.0,24.1,-44.6000
7/26/1991,1991-07-26-10.01.11.000000,BUY,NZG,9.0,72.56,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,NCQ,10.0,106.38,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,NKC,20.0,75.19,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,OX,24.0,31.61,-35.5200
7/26/1991,1991-07-26-10.01.11.000000,BUY,PBS,13.0,68.3,-181.8700
7/26/1991,1991-07-26-10.01.11.000000,BUY,PBC,12.0,65.63,-42.3600
7/26/1991,1991-07-26-10.01.11.000000,BUY,PGY,14.0,36.06,-13.1600
7/26/1991,1991-07-26-10.01.11.000000,BUY,PIF,34.0,61.64,-96.9000
7/26/1991,1991-07-26-10.01.11.000000,BUY,PIK,15.0,127.12,-73.6500
7/26/1991,1991-07-26-10.01.11.000000,BUY,QVFU,40.0,44.06,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,TR,58.0,24.56,-71.9200
7/26/1991,1991-07-26-10.01.11.000000,BUY,UNY,29.0,46.05,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,ZB,25.0,35.56,20.0000
7/26/1991,1991-07-26-10.01.11.000000,BUY,AR,17.0,38.83,-58.1400
7/26/1991,1991-07-26-10.01.11.000000,BUY,G,18.0,35.58,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,GRY,22.0,50.66,0.0
7/26/1991,1991-07-26-10.01.11.000000,BUY,KBZ,15.0,94.58,-21.6000
7/26/1991,1991-07-26-10.01.12.000000,BUY,NCN,7.0,82.15,-77.4900
7/26/1991,1991-07-26-10.01.12.000000,BUY,OHQ,11.0,89.06,3.8500
7/26/1991,1991-07-26-10.01.12.000000,BUY,PPX,21.0,43.89,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,SBK,57.0,30.36,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,UQ,17.0,78.77,15.0000
7/26/1991,1991-07-26-10.01.12.000000,BUY,UBA,20.0,82.63,-51.8600
7/26/1991,1991-07-26-10.01.12.000000,BUY,VOZ,6.0,196.25,-8.4600
7/26/1991,1991-07-26-10.01.12.000000,BUY,VGJ,17.0,71.9,-177.8200
7/26/1991,1991-07-26-10.01.12.000000,BUY,WAW,14.0,92.31,-6.4400
7/26/1991,1991-07-26-10.01.12.000000,BUY,WCZ,50.0,56.11,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,XZO,12.0,98.33,-17.2800
7/26/1991,1991-07-26-10.01.12.000000,BUY,Y,18.0,45.76,-21.0600
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZPQ,5.0,97.71,19.5000
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZRG,18.0,48.6,-164.7000
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZZP,25.0,41.5,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZEX,30.0,48.2,-13.6900
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZF,25.0,27.75,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZFSG,28.0,31.37,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,ZFV,18.0,53.75,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,AIF,11.0,71.38,-28.7100
7/26/1991,1991-07-26-10.01.12.000000,BUY,CSR,27.0,29.12,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,CTE,18.0,25.81,-11.3400
7/26/1991,1991-07-26-10.01.12.000000,BUY,CZ,21.0,88.67,18.4600
7/26/1991,1991-07-26-10.01.12.000000,BUY,EQF'N,12.0,68.57,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,FER,14.0,87.21,-78.9600
7/26/1991,1991-07-26-10.01.12.000000,BUY,FGG,25.0,69.14,24.0000
7/26/1991,1991-07-26-10.01.12.000000,BUY,FH,22.0,32.08,-55.8800
7/26/1991,1991-07-26-10.01.12.000000,BUY,GRIN,19.0,41.3,-22.2100
7/26/1991,1991-07-26-10.01.12.000000,BUY,GTG,11.0,71.28,-14.4100
7/26/1991,1991-07-26-10.01.12.000000,BUY,GEI,12.0,82.66,-4.1300
7/26/1991,1991-07-26-10.01.12.000000,BUY,GJP,13.0,116.98,-271.8300
7/26/1991,1991-07-26-10.01.12.000000,BUY,GJK,31.0,62.84,-198.7100
7/26/1991,1991-07-26-10.01.12.000000,BUY,HFO,52.0,37.28,-116.4800
7/26/1991,1991-07-26-10.01.12.000000,BUY,HGK,14.0,104.7,-126.5400
7/26/1991,1991-07-26-10.01.12.000000,BUY,IBQ,23.0,29.8,0.2500
7/26/1991,1991-07-26-10.01.12.000000,BUY,IM,12.0,50.91,0.0
7/26/1991,1991-07-26-10.01.12.000000,BUY,JSP,48.0,43.48,1.9200
7/26/1991,1991-07-26-10.01.12.000000,BUY,JYC,12.0,85.1,-247.4400
7/26/1991,1991-07-26-10.01.12.000000,BUY,KEK,76.0,9.76,0.0
7/26/1991,1991-07-26-10.19.59.000000,SELL,EOF,105.0,10.09,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,11.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,177.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,13.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,11.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,20.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,16.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,15.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,121.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,80.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,10.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,10.0,27.68,0.0
7/26/1991,1991-07-26-11.32.41.000000,BUY,ZF,12.0,27.68,0.0
7/26/1991,1991-07-26-11.53.46.000000,BUY,PNZ,1.0,57.72,0.0
7/26/1991,1991-07-26-11.53.46.000000,BUY,PNZ,4.0,57.72,0.0
7/26/1991,1991-07-26-20.52.35.000000,BUY,NFZY,6.0,89.2,0.0
7/26/1991,1991-07-26-20.52.35.000000,BUY,NFZY,5.0,89.2,0.0
7/26/1991,1991-07-26-20.52.35.000000,SELL,CPC,3.0,225.08,0.0
7/26/1991,1991-07-26-20.52.35.000000,SELL,CPC,3.0,225.08,0.0
7/26/1991,1991-07-26-20.52.35.000000,BUY,HAU,6.0,72.04,0.0
7/26/1991,1991-07-26-20.52.35.000000,BUY,HAU,6.0,72.04,0.0
7/26/1991,1991-07-26-20.52.58.000000,SELL,NZPEL,29.0,39.01,0.0
7/26/1991,1991-07-26-20.55.05.000000,BUY,XAOJL,46.0,15.77,-2.7600
7/29/1991,1991-07-29-09.47.03.000000,SELL,ABI,1.0,71.31,-1.8200
7/29/1991,1991-07-29-09.49.05.000000,BUY,PNZ,500.0,57.64,0.0
7/29/1991,1991-07-29-09.49.56.000000,BUY,PNZ,1000.0,57.61,0.0
7/29/1991,1991-07-29-09.53.33.000000,BUY,NQRF,500.0,43.05,-6597.0000
7/29/1991,1991-07-29-10.21.28.000000,BUY,PNZ,400.0,57.0,0.0
7/29/1991,1991-07-29-10.21.28.000000,BUY,PNZ,2600.0,57.0,0.0
7/29/1991,1991-07-29-10.22.51.000000,BUY,NQRF,222.0,43.28,-3709.6200
7/29/1991,1991-07-29-10.25.49.000000,SELL,PPHE,2000.0,7.83,28.0000
7/29/1991,1991-07-29-10.27.25.000000,BUY,YIJE,4694.0,0.6,0.0
7/29/1991,1991-07-29-10.41.32.000000,BUY,FBAF,5000.0,3.54,0.0
7/29/1991,1991-07-29-10.58.55.000000,BUY,PNZ,200.0,56.6,0.0
7/29/1991,1991-07-29-10.59.44.000000,BUY,PPHE,500.0,7.95,0.0
7/29/1991,1991-07-29-11.07.00.000000,SELL,PPHE,10000.0,8.2,4104.0000
7/29/1991,1991-07-29-11.13.18.000000,SELL,PPHE,10000.0,8.2,5595.0000
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,9.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,147.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,11.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,10.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,13.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,13.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,198.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,67.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,8.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,8.0,21.51,0.0
7/29/1991,1991-07-29-11.16.15.000000,BUY,QNY,10.0,21.51,0.0
7/29/1991,1991-07-29-11.16.48.000000,SELL,PPHE,5000.0,8.35,3700.0000
7/29/1991,1991-07-29-11.19.28.000000,SELL,PPHE,5000.0,8.3,1925.0000
7/29/1991,1991-07-29-11.44.03.000000,SELL,PPHE,5000.0,8.36,2140.0000
7/29/1991,1991-07-29-11.49.04.000000,BUY,FCA,300.0,25.96,0.0
7/29/1991,1991-07-29-11.49.04.000000,BUY,FCA,1200.0,25.96,0.0
7/29/1991,1991-07-29-11.50.24.000000,BUY,UX,3000.0,5.53,0.0
7/29/1991,1991-07-29-12.00.12.000000,SELL,SFSE,389.0,14.25,0.0
7/29/1991,1991-07-29-12.22.22.000000,BUY,FCA,500.0,26.0,0.0
7/29/1991,1991-07-29-12.30.35.000000,SELL,BZP,76.0,65.18,0.0
7/29/1991,1991-07-29-12.54.47.000000,SELL,PPHE,5000.0,8.3,2000.5000
7/29/1991,1991-07-29-13.55.33.000000,BUY,NQRF,1000.0,42.75,-16071.6700
7/29/1991,1991-07-29-14.08.21.000000,SELL,NXNZ,2.0,46.59,5.1400
7/29/1991,1991-07-29-14.08.21.000000,SELL,NGV,2.0,27.78,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,NGIV,5.0,18.15,19.7500
7/29/1991,1991-07-29-14.08.21.000000,BUY,OPE,1.0,114.1,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,PZV,1.0,116.36,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,PBU,2.0,57.63,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,PIQ,2.0,79.55,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,RZA,2.0,74.92,0.0
7/29/1991,1991-07-29-14.08.21.000000,SELL,VAGH,2.0,63.63,0.0
7/29/1991,1991-07-29-14.08.22.000000,SELL,WBL,2.0,48.55,0.0
7/29/1991,1991-07-29-14.08.22.000000,SELL,ZQ,1.0,96.21,10.9100
7/29/1991,1991-07-29-14.08.22.000000,SELL,BXR,1.0,51.59,6.7600
7/29/1991,1991-07-29-14.08.22.000000,SELL,ETN,1.0,67.63,0.0
7/29/1991,1991-07-29-14.08.22.000000,SELL,FBA,2.0,38.25,8.3600
7/29/1991,1991-07-29-14.08.22.000000,SELL,JYY,1.0,50.69,0.0
7/29/1991,1991-07-29-14.08.58.000000,SELL,AOE,3.0,14.77,0.0
7/29/1991,1991-07-29-14.09.12.000000,SELL,ZNF,3.0,19.87,3.5700
7/29/1991,1991-07-29-14.09.16.000000,SELL,QUV,5.0,19.91,0.0
7/29/1991,1991-07-29-14.09.20.000000,SELL,RFEK,3.0,66.86,0.0
7/29/1991,1991-07-29-14.09.21.000000,SELL,NS,4.0,12.3,11.0000
7/29/1991,1991-07-29-14.09.25.000000,SELL,NZG,2.0,72.47,-0.1800
7/29/1991,1991-07-29-14.09.30.000000,SELL,PFK,3.0,24.72,8.0400
7/29/1991,1991-07-29-14.09.36.000000,SELL,KYAK,3.0,45.82,0.0
7/29/1991,1991-07-29-14.09.38.000000,SELL,XRL,8.0,12.16,23.9200
7/29/1991,1991-07-29-14.09.52.000000,SELL,ASK,2.0,24.39,1.9200
7/29/1991,1991-07-29-14.10.03.000000,SELL,CTE,3.0,25.95,0.0
7/29/1991,1991-07-29-14.10.15.000000,SELL,GWK,3.0,51.76,19.7700
7/29/1991,1991-07-29-14.10.17.000000,SELL,ZNG,3.0,42.45,6.9300
7/29/1991,1991-07-29-14.10.19.000000,SELL,FRR,2.0,26.95,0.0
7/29/1991,1991-07-29-14.10.45.000000,SELL,POT,4.0,23.84,0.0
7/29/1991,1991-07-29-14.11.01.000000,SELL,CY,3.0,43.38,35.1900
7/29/1991,1991-07-29-14.11.38.000000,SELL,UYK,2.0,24.99,0.0
7/29/1991,1991-07-29-14.11.42.000000,SELL,FACF,2.0,36.41,2.8400
7/29/1991,1991-07-29-14.12.07.000000,SELL,INY,2.0,66.63,11.9400
7/29/1991,1991-07-29-14.29.31.000000,BUY,AHNA,2500.0,18.48,0.0
7/29/1991,1991-07-29-14.56.55.000000,BUY,FCA,300.0,25.64,0.0
7/29/1991,1991-07-29-14.56.55.000000,BUY,FCA,1200.0,25.64,0.0
7/29/1991,1991-07-29-15.39.10.000000,BUY,NQRF,500.0,42.0,-7370.0000
7/29/1991,1991-07-29-15.55.55.000000,BUY,FS,130.0,37.35,0.0
7/29/1991,1991-07-29-21.02.18.000000,BUY,HAU,7.0,72.74,0.0
7/29/1991,1991-07-29-21.02.18.000000,BUY,HAU,5.0,72.74,0.0
7/30/1991,1991-07-30-09.35.11.000000,SELL,PPHE,4197.0,8.6,2862.6600
7/30/1991,1991-07-30-09.55.29.000000,BUY,PNZ,700.0,57.02,0.0
7/30/1991,1991-07-30-10.11.58.000000,SELL,NZGT,10000.0,16.13,12400.0000
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,8.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,8.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,105.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,3.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,7.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,1.0,54.04,0.0
7/30/1991,1991-07-30-11.03.21.000000,BUY,FAQX,3.0,54.04,0.0
7/30/1991,1991-07-30-11.29.43.000000,SELL,ZEIP,6750.0,10.7,12200.0000
7/30/1991,1991-07-30-11.30.39.000000,SELL,SFSE,4611.0,14.27,0.0
7/30/1991,1991-07-30-11.34.17.000000,SELL,PPHE,2000.0,8.48,1565.0200
7/30/1991,1991-07-30-11.36.54.000000,BUY,YIJE,13306.0,0.59,0.0
7/30/1991,1991-07-30-11.38.57.000000,BUY,AHNA,900.0,18.47,0.0
7/30/1991,1991-07-30-11.38.57.000000,BUY,AHNA,1600.0,18.47,0.0
7/30/1991,1991-07-30-11.41.51.000000,BUY,FCA,1000.0,25.27,0.0
7/30/1991,1991-07-30-11.43.33.000000,BUY,FCA,1000.0,25.37,0.0
7/30/1991,1991-07-30-11.45.40.000000,SELL,PPHE,2000.0,8.47,1387.9500
7/30/1991,1991-07-30-11.46.19.000000,BUY,PNZ,150.0,57.21,0.0
7/30/1991,1991-07-30-11.46.56.000000,BUY,NTH,8.0,87.16,0.0
7/30/1991,1991-07-30-11.46.56.000000,BUY,NTH,22.0,87.16,0.0
7/30/1991,1991-07-30-11.47.10.000000,SELL,PPHE,2500.0,8.47,1672.8800
7/30/1991,1991-07-30-11.47.56.000000,BUY,FCA,1000.0,25.3,0.0
7/30/1991,1991-07-30-12.00.19.000000,SELL,PPHE,1378.0,8.48,1020.3200
7/30/1991,1991-07-30-12.00.19.000000,SELL,PPHE,3622.0,8.5,3311.3100
7/30/1991,1991-07-30-12.01.49.000000,BUY,AHNA,500.0,18.4,0.0
7/30/1991,1991-07-30-12.03.40.000000,BUY,ZEIP,1500.0,10.54,0.0
7/30/1991,1991-07-30-12.16.46.000000,BUY,PNZ,1000.0,57.36,0.0
7/30/1991,1991-07-30-12.45.27.000000,SELL,XZV,1.0,37.92,0.0
7/30/1991,1991-07-30-12.45.27.000000,SELL,XZV,4.0,37.92,0.0
7/30/1991,1991-07-30-12.48.10.000000,BUY,NYY,1.0,51.2,0.0
7/30/1991,1991-07-30-12.48.10.000000,BUY,NYY,4.0,51.2,0.0
7/30/1991,1991-07-30-13.03.23.000000,BUY,UBG,3.0,66.3,0.0
7/30/1991,1991-07-30-13.03.23.000000,BUY,UBG,10.0,66.3,0.0
7/30/1991,1991-07-30-13.04.17.000000,SELL,ZNE,3.0,41.41,0.0
7/30/1991,1991-07-30-13.04.17.000000,SELL,ZNE,12.0,41.41,0.0
7/30/1991,1991-07-30-13.08.36.000000,SELL,UFAV,1.0,59.5,0.0
7/30/1991,1991-07-30-13.08.36.000000,SELL,UFAV,1.0,59.5,0.0
7/30/1991,1991-07-30-13.16.49.000000,BUY,FCA,1000.0,25.26,0.0
